19	0	
18.3207	5.15096e-17	
16.3694	4.74762e-17	
13.3934	1.03617e-16	
9.76299	6.82305e-17	
5.91654	6.56766e-17	
2.29598	1.20888e-17	
0.716011	-3.14159	
2.84776	3.14159	
3.97116	-3.14159	
4.1106	-3.14159	
3.42769	-3.14159	
2.18542	-3.14159	
0.698483	3.14159	
0.721245	3.46346e-16	
1.8149	4.20563e-17	
2.41421	9.19739e-17	
2.46098	-1.40978e-17	
2.00612	3.59721e-16	
1.18991	1.2246e-16	
0.207929	-1.60183e-15	
0.730161	-3.14159	
1.44125	-3.14159	
1.80146	-3.14159	
1.76537	-3.14159	
1.36911	3.14159	
0.717736	-3.14159	
0.0398894	-8.34976e-15	
0.743067	4.1088e-16	
1.25171	0	
1.47296	-2.44965e-16	
1.37704	-9.80081e-16	
1	0	
0.433114	8.97172e-16	
0.19803	3.14159	
0.760435	-3.14159	
1.14089	3.14159	
1.2681	-3.14159	
1.12547	-3.14159	
0.752499	-3.14159	
0.234633	3.14159	
0.315691	1.80236e-15	
0.78295	1.418e-16	
1.0723	3.1061e-16	
1.12843	9.83867e-17	
0.945847	1.46723e-17	
0.568704	-4.88049e-17	
0.0804679	-7.84709e-15	
0.414214	-3.14159	
0.811591	-3.14159	
1.03026	3.14159	
1.02757	-3.14159	
0.807794	-3.14159	
0.420472	-3.14159	
0.0505836	7.6819e-15	
0.505173	-3.02185e-16	
0.847759	2.61919e-16	
1.00731	3.16873e-16	
0.951846	5.83194e-17	
0.694766	-7.98991e-17	
0.291689	-4.94804e-15	
0.171426	-3.14159	
0.596418	-3.14159	
0.893493	3.14159	
1	3.14159	
0.893493	-3.14159	
0.596418	-3.14159	
0.171426	-3.14159	
0.291689	7.61237e-16	
0.694766	2.39697e-16	
0.951846	8.74792e-17	
1.00731	-4.13313e-17	
0.847759	0	
0.505173	-8.24141e-17	
0.0505836	-5.48707e-15	
0.420472	-3.14159	
0.807794	-3.14159	
1.02757	3.14159	
1.03026	-3.14159	
0.811591	-3.14159	
0.414214	-3.14159	
0.0804679	-3.19058e-15	
0.568704	-2.9283e-16	
0.945847	8.06979e-17	
1.12843	9.83867e-17	
1.0723	1.03537e-16	
0.78295	1.1344e-15	
0.315691	7.4732e-16	
0.234633	3.14159	
0.752499	-3.14159	
1.12547	-3.14159	
1.2681	-3.14159	
1.14089	-3.14159	
0.760435	3.14159	
0.19803	-3.14159	
0.433114	-9.85287e-16	
1	0	
1.37704	-3.62806e-16	
1.47296	-4.52243e-16	
1.25171	4.21307e-16	
0.743067	-3.36174e-16	
0.0398894	-4.17488e-15	
0.717736	3.14159	
1.36911	-3.14159	
1.76537	-3.14159	
1.80146	-3.14159	
1.44125	-3.14159	
0.730161	-3.14159	
0.207929	0	
1.18991	-2.91572e-16	
2.00612	-6.91771e-17	
2.46098	-2.56581e-16	
2.41421	4.59869e-17	
1.8149	2.63807e-16	
0.721245	0	
0.698483	3.14159	
2.18542	-3.14159	
3.42769	-3.14159	
4.1106	-3.14159	
3.97116	-3.14159	
2.84776	-3.14159	
0.716011	-3.14159	
2.29598	-1.69243e-16	
5.91654	4.78501e-16	
9.76299	2.16063e-16	
13.3934	-1.2434e-17	
16.3694	3.5268e-16	
18.3207	3.12088e-16	
